customer_id,type_of_client,education,marital_status,race,relationship_in_household,Quantity,Revenue,1st_qtr_qty,2nd_qtr_qty,3rd_qtr_qty,4th_qtr_qty,1st_qtr_rev,2nd_qtr_rev,3rd_qtr_rev,4th_qtr_rev,type_of_sale,duration_visit_month,frequency_of_visit_day,occupation_type,Country,employment_type
780018897,NULL,Masters,Married-civ-spouse,White,Husband,358,1162.81,122,0,215,21,417.00,0.00,719.22,26.59,No,10,100,Prof-specialty,United-States,Private
780889812,NULL,HS-grad,Never-married,White,Own-child,57,181.55,0,0,51,6,0.00,0.00,116.25,65.30,No,5,10,Other-service,United-States,Private
782506029,NULL,Bachelors,Married-civ-spouse,White,Husband,258,842.59,0,60,129,69,0.00,156.40,478.18,208.01,No,7,126,Adm-clerical,United-States,Private
783126025,NULL,Prof-school,Married-civ-spouse,White,Husband,221,481.59,40,0,0,181,71.91,0.00,0.00,409.68,No,11,56,Prof-specialty,United-States,Self-emp-not-inc
784455160,NULL,Masters,Married-civ-spouse,White,Husband,88,321.43,0,88,0,0,0.00,321.43,0.00,0.00,No,1,70,Protective-serv,United-States,Private
786506419,NULL,HS-grad,Widowed,White,Unmarried,96,397.90,96,0,0,0,397.90,0.00,0.00,0.00,No,2,29,Other-service,United-States,Private
786898534,NULL,HS-grad,Married-civ-spouse,White,Husband,139,305.95,62,0,77,0,106.10,0.00,199.85,0.00,No,5,43,Craft-repair,United-States,Private
788198947,NULL,Bachelors,Divorced,Black,Not-in-family,45,116.95,0,29,16,0,0.00,68.65,48.30,0.00,No,4,23,Exec-managerial,United-States,Private
789611786,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,70,87.52,0,0,0,70,0.00,0.00,0.00,87.52,No,0,32,Sales,United-States,Private
790339011,Wholesaler,Some-college,Never-married,White,Own-child,743,2607.89,375,-7,203,172,1297.62,-13.65,833.68,490.24,No,10,197,Sales,United-States,Private
791169285,NULL,Masters,Never-married,White,Not-in-family,50,135.66,50,0,0,0,135.66,0.00,0.00,0.00,No,0,29,Prof-specialty,United-States,Private
792644948,NULL,HS-grad,Never-married,White,Not-in-family,176,242.89,91,85,0,0,116.50,126.39,0.00,0.00,No,5,49,Adm-clerical,United-States,Private
793142422,NULL,Masters,Never-married,White,Own-child,71,267.54,0,24,0,47,0.00,91.91,0.00,175.63,No,8,21,Exec-managerial,United-States,Private
793821094,NULL,HS-grad,Widowed,White,Unmarried,211,1117.90,0,0,211,0,0.00,0.00,1117.90,0.00,No,1,5,Sales,United-States,Private
793983225,NULL,HS-grad,Widowed,White,Other-relative,43,135.75,0,43,0,0,0.00,135.75,0.00,0.00,No,0,8,Priv-house-serv,United-States,Private
794242460,NULL,7th-8th,Married-civ-spouse,White,Husband,23,46.49,0,0,0,23,0.00,0.00,0.00,46.49,No,0,8,Farming-fishing,Mexico,Self-emp-not-inc
796369021,NULL,Bachelors,Married-civ-spouse,White,Husband,33,52.83,0,0,33,0,0.00,0.00,52.83,0.00,No,0,13,Prof-specialty,United-States,Local-gov
800181344,NULL,10th,Married-civ-spouse,White,Husband,809,2739.21,150,349,221,89,622.50,964.11,859.89,292.71,No,9,187,Machine-op-inspct,United-States,Private
800773831,Wholesaler,Some-college,Divorced,White,Not-in-family,192,528.16,80,29,0,83,166.41,82.88,0.00,278.87,No,10,83,Sales,United-States,Private
803369929,NULL,HS-grad,Married-civ-spouse,White,Husband,25,62.32,0,7,18,0,0.00,11.85,50.47,0.00,No,4,11,Craft-repair,United-States,Private
804688228,NULL,HS-grad,Never-married,White,Own-child,1168,2098.85,0,1049,119,0,0.00,1858.30,240.55,0.00,No,3,58,Handlers-cleaners,United-States,Private
805684564,NULL,Some-college,Never-married,White,Not-in-family,4,10.20,4,0,0,0,10.20,0.00,0.00,0.00,No,0,1,Craft-repair,United-States,Private
805832179,NULL,Masters,Married-civ-spouse,White,Husband,10,111.56,0,0,0,10,0.00,0.00,0.00,111.56,No,0,19,Sales,United-States,Self-emp-inc
806102956,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,723,2640.29,328,264,30,101,1051.99,1133.50,142.90,311.90,No,10,315,Adm-clerical,United-States,Private
806542930,NULL,Doctorate,Married-civ-spouse,White,Husband,109,360.07,0,35,0,74,0.00,103.47,0.00,256.60,No,7,22,Prof-specialty,United-States,Private
808254694,NULL,Some-college,Never-married,White,Not-in-family,226,489.91,0,0,191,35,0.00,0.00,365.80,124.11,No,4,84,Sales,United-States,Private
808692935,NULL,Bachelors,Never-married,White,Own-child,121,417.42,38,56,0,27,118.40,182.48,0.00,116.54,No,10,35,Exec-managerial,United-States,Local-gov
809866577,Wholesaler,HS-grad,Married-civ-spouse,Black,Husband,1315,4260.05,249,385,440,241,875.33,1203.75,1344.24,836.73,No,9,316,Adm-clerical,United-States,Federal-gov
810777403,NULL,Some-college,Never-married,White,Own-child,346,1433.28,17,-25,136,218,105.65,5.29,397.96,924.38,No,10,105,Sales,United-States,Private
814177140,NULL,Bachelors,Divorced,White,Not-in-family,205,539.69,100,0,0,105,252.54,0.00,0.00,287.15,No,7,56,Exec-managerial,United-States,Private
814615911,NULL,Masters,Married-civ-spouse,White,Husband,6,3.26,0,6,0,0,0.00,3.26,0.00,0.00,No,0,2,Exec-managerial,United-States,Private
815579082,NULL,Some-college,Married-civ-spouse,Black,Wife,465,1023.19,0,124,187,154,0.00,239.55,336.46,447.18,No,8,125,Adm-clerical,United-States,Private
816407332,NULL,5th-6th,Never-married,White,Not-in-family,68,258.38,0,0,0,68,0.00,0.00,0.00,258.38,No,0,19,Transport-moving,Columbia,Private
816738146,Wholesaler,Assoc-voc,Married-civ-spouse,White,Husband,473,1504.38,0,137,127,209,0.00,275.90,272.78,955.70,No,8,183,Craft-repair,United-States,Self-emp-not-inc
817044694,NULL,Some-college,Never-married,White,Unmarried,-17,-48.15,0,0,-18,1,0.00,0.00,-53.10,4.95,return,2,2,Craft-repair,United-States,Private
818658925,Personal,Assoc-voc,Never-married,White,Own-child,123,408.83,95,39,0,-11,340.65,125.93,0.00,-57.75,No,9,52,Craft-repair,United-States,Private
820063390,NULL,Bachelors,Never-married,White,Not-in-family,534,1631.50,89,176,116,153,329.19,597.34,259.14,445.83,No,11,153,Prof-specialty,United-States,Private
821182118,NULL,Bachelors,Never-married,White,Not-in-family,632,1219.55,0,289,343,0,0.00,517.72,701.83,0.00,No,4,93,Exec-managerial,United-States,Private
821670270,Wholesaler,Assoc-acdm,Never-married,Black,Own-child,182,202.71,0,0,0,182,0.00,0.00,0.00,202.71,No,0,40,Sales,United-States,Private
822275166,NULL,9th,Separated,Black,Not-in-family,113,307.92,0,0,86,27,0.00,0.00,241.69,66.23,No,2,29,Other-service,United-States,Private
822795943,Personal,HS-grad,Separated,Black,Unmarried,8,40.28,0,0,0,8,0.00,0.00,0.00,40.28,No,0,5,Other-service,United-States,Private
823803285,NULL,HS-grad,Divorced,White,Unmarried,250,962.41,54,27,92,77,175.19,61.98,363.89,361.35,No,11,90,Adm-clerical,United-States,Private
828064835,NULL,HS-grad,Married-civ-spouse,White,Husband,116,496.70,30,63,23,0,145.10,210.61,140.99,0.00,No,5,31,Sales,United-States,Private
828388590,NULL,HS-grad,Married-civ-spouse,White,Husband,133,76.10,133,0,0,0,76.10,0.00,0.00,0.00,No,0,2,Exec-managerial,United-States,Self-emp-inc
830070669,NULL,HS-grad,Married-civ-spouse,White,Husband,106,353.98,36,0,50,20,112.55,0.00,160.79,80.64,No,9,39,Craft-repair,United-States,Private
830629426,NULL,Assoc-voc,Married-civ-spouse,White,Husband,793,2142.07,0,0,793,0,0.00,0.00,2142.07,0.00,No,0,171,Sales,United-States,Private
831164331,NULL,7th-8th,Never-married,White,Own-child,156,376.31,0,98,58,0,0.00,200.55,175.76,0.00,No,3,23,Machine-op-inspct,United-States,Private
832695722,Wholesaler,12th,Never-married,Black,Not-in-family,476,1270.98,54,104,119,199,116.80,273.59,318.29,562.30,No,10,131,Sales,United-States,Private
833376319,Wholesaler,Some-college,Never-married,White,Own-child,508,1239.46,116,89,119,184,244.20,282.90,318.32,394.04,No,8,108,Sales,United-States,Private
833755205,NULL,11th,Never-married,White,Other-relative,64,128.33,0,64,0,0,0.00,128.33,0.00,0.00,No,0,27,Sales,United-States,Private
834165669,Wholesaler,Assoc-voc,Divorced,White,Unmarried,2046,752.80,0,1326,0,720,0.00,572.80,0.00,180.00,No,4,6,Sales,United-States,Private
835290977,NULL,Masters,Married-civ-spouse,White,Husband,67,115.78,67,0,0,0,115.78,0.00,0.00,0.00,No,0,21,Prof-specialty,England,Private
835442572,NULL,HS-grad,Never-married,White,Not-in-family,178,691.99,0,0,78,100,0.00,0.00,370.84,321.15,No,3,61,Adm-clerical,United-States,Private
835871885,NULL,Some-college,Married-civ-spouse,White,Wife,78,250.86,0,45,33,0,0.00,170.83,80.03,0.00,No,2,21,Sales,United-States,Private
836013827,NULL,Bachelors,Married-civ-spouse,White,Husband,128,181.81,0,11,0,117,0.00,15.35,0.00,166.46,No,5,55,Sales,United-States,Private
836579849,NULL,Assoc-voc,Never-married,White,Not-in-family,306,602.90,56,0,30,220,137.08,0.00,95.66,370.16,No,9,111,Sales,United-States,Private
836770451,NULL,Bachelors,Married-civ-spouse,White,Husband,16,54.27,0,0,0,16,0.00,0.00,0.00,54.27,No,0,8,Farming-fishing,United-States,Private
838357370,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,93,198.30,0,0,96,-3,0.00,0.00,214.55,-16.25,No,1,33,Craft-repair,United-States,Private
839220635,NULL,HS-grad,Never-married,White,Not-in-family,97,296.70,0,39,0,58,0.00,63.75,0.00,232.95,No,8,29,Other-service,Ireland,Private
840494516,NULL,Some-college,Divorced,White,Not-in-family,994,2964.25,348,103,449,94,1006.51,391.84,1115.70,450.20,No,11,223,Sales,United-States,Private
845439834,NULL,Some-college,Divorced,White,Not-in-family,10,66.90,0,0,10,0,0.00,0.00,66.90,0.00,No,0,2,Adm-clerical,United-States,Private
846366272,NULL,Bachelors,Divorced,White,Not-in-family,437,1463.97,0,89,187,161,0.00,359.84,643.31,460.82,No,6,124,Prof-specialty,United-States,Local-gov
847786818,NULL,Bachelors,Married-civ-spouse,White,Husband,414,931.21,81,90,97,146,217.17,234.72,198.56,280.76,No,11,110,Tech-support,United-States,Private
848397661,NULL,HS-grad,Divorced,White,Not-in-family,49,250.39,40,0,0,9,197.62,0.00,0.00,52.77,No,10,19,Craft-repair,United-States,Self-emp-not-inc
849241675,NULL,HS-grad,Never-married,White,Own-child,599,1592.56,84,0,0,515,195.62,0.00,0.00,1396.94,No,11,238,Adm-clerical,United-States,Local-gov
851334092,Wholesaler,11th,Married-civ-spouse,White,Husband,7827,16248.08,1101,1187,1908,3631,2321.12,3041.80,4149.83,6735.33,No,11,121,Transport-moving,United-States,Private
851933831,NULL,HS-grad,Divorced,White,Unmarried,626,2128.92,166,89,123,248,535.32,290.20,446.51,856.89,No,10,245,Craft-repair,United-States,Private
852484224,NULL,Assoc-voc,Divorced,White,Own-child,397,2178.23,130,118,0,149,724.20,756.34,0.00,697.69,No,11,116,Tech-support,United-States,Private
853347002,NULL,HS-grad,Never-married,White,Own-child,-2,-16.50,0,0,0,-2,0.00,0.00,0.00,-16.50,return,0,2,Sales,United-States,Private
853822247,Wholesaler,Assoc-acdm,Never-married,White,Own-child,2215,4733.34,758,657,207,593,1579.89,1375.55,466.34,1311.56,No,11,1107,Handlers-cleaners,United-States,Private
854262762,NULL,HS-grad,Never-married,White,Own-child,1277,3019.60,304,207,336,430,599.62,546.38,663.17,1210.43,No,11,497,Transport-moving,United-States,Private
854832111,NULL,HS-grad,Never-married,White,Not-in-family,28,102.20,0,26,2,0,0.00,92.30,9.90,0.00,No,2,8,Craft-repair,United-States,Private
855776014,NULL,Assoc-voc,Never-married,White,Not-in-family,246,505.00,0,0,10,236,0.00,0.00,14.50,490.50,No,5,162,Craft-repair,United-States,Private
855806166,Personal,Prof-school,Married-civ-spouse,Asian-Pac-Islander,Husband,48,233.70,0,0,0,48,0.00,0.00,0.00,233.70,No,0,19,Prof-specialty,India,Private
856138208,Wholesaler,Some-college,Never-married,White,Not-in-family,130,287.55,0,0,0,130,0.00,0.00,0.00,287.55,No,0,48,Adm-clerical,United-States,Private
857269897,NULL,Bachelors,Divorced,White,Unmarried,614,1904.45,76,471,114,-47,332.05,1348.15,340.38,-116.13,No,9,209,Prof-specialty,United-States,Private
858197667,Wholesaler,Assoc-acdm,Never-married,Black,Own-child,422,913.80,0,127,34,261,0.00,345.66,114.09,454.05,No,7,94,Adm-clerical,United-States,State-gov
858236403,NULL,Some-college,Never-married,White,Own-child,33,132.65,0,0,33,0,0.00,0.00,132.65,0.00,No,0,9,Sales,United-States,Private
861228770,NULL,Bachelors,Married-civ-spouse,White,Husband,51,113.06,11,0,40,0,23.66,0.00,89.40,0.00,No,6,16,Exec-managerial,United-States,Private
861277419,NULL,10th,Married-civ-spouse,White,Husband,520,1051.11,143,119,258,0,278.56,305.45,467.10,0.00,No,8,139,Craft-repair,United-States,Private
862133492,NULL,HS-grad,Married-civ-spouse,White,Husband,18,88.10,0,18,0,0,0.00,88.10,0.00,0.00,No,0,6,Machine-op-inspct,United-States,Private
862667442,Personal,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Husband,281,355.09,87,97,66,31,194.29,93.41,41.66,25.73,No,9,82,Other-service,China,Private
863227366,NULL,Some-college,Never-married,White,Own-child,89,139.60,0,0,89,0,0.00,0.00,139.60,0.00,No,0,32,Adm-clerical,United-States,Local-gov
865459617,NULL,HS-grad,Never-married,Asian-Pac-Islander,Own-child,115,144.90,0,0,115,0,0.00,0.00,144.90,0.00,No,0,3,Adm-clerical,United-States,Self-emp-not-inc
865719322,NULL,Bachelors,Married-civ-spouse,White,Husband,864,2194.42,54,143,288,379,187.88,306.85,688.08,1011.61,No,10,189,Machine-op-inspct,United-States,Private
866872001,Wholesaler,Some-college,Married-civ-spouse,White,Husband,203,259.82,0,0,73,130,0.00,0.00,-99.33,359.15,No,3,56,Sales,United-States,Private
867986608,NULL,Some-college,Never-married,White,Not-in-family,789,1535.02,0,409,-20,400,0.00,817.53,-22.74,740.23,No,7,238,Exec-managerial,United-States,Private
869552651,NULL,Some-college,Married-civ-spouse,White,Husband,70,211.40,0,0,70,0,0.00,0.00,211.40,0.00,No,0,13,Craft-repair,United-States,Local-gov
869657423,NULL,Assoc-voc,Never-married,White,Not-in-family,194,513.62,0,0,0,194,0.00,0.00,0.00,513.62,No,1,43,Craft-repair,United-States,Private
870086361,NULL,Bachelors,Married-civ-spouse,White,Husband,34,90.70,34,0,0,0,90.70,0.00,0.00,0.00,No,0,17,Protective-serv,United-States,Local-gov
870372601,NULL,Bachelors,Married-civ-spouse,White,Husband,686,416.28,0,0,686,0,0.00,0.00,416.28,0.00,No,0,14,Craft-repair,United-States,Self-emp-not-inc
870770888,Personal,HS-grad,Never-married,White,Not-in-family,55,164.05,0,39,0,16,0.00,70.55,0.00,93.50,No,6,16,Transport-moving,United-States,State-gov
870999071,NULL,Assoc-acdm,Divorced,White,Not-in-family,175,631.73,175,0,0,0,631.73,0.00,0.00,0.00,No,2,48,Sales,Germany,Private
871391873,NULL,Some-college,Divorced,White,Unmarried,602,1504.32,258,120,0,224,621.17,350.02,0.00,533.13,No,10,219,Adm-clerical,United-States,Private
872806437,NULL,7th-8th,Married-civ-spouse,White,Husband,79,384.93,0,0,79,0,0.00,0.00,384.93,0.00,No,0,16,Handlers-cleaners,United-States,State-gov
873614220,NULL,Prof-school,Never-married,White,Not-in-family,93,342.15,0,93,0,0,0.00,342.15,0.00,0.00,No,0,22,Prof-specialty,United-States,Private
876651133,NULL,Bachelors,Never-married,White,Not-in-family,338,187.81,338,0,0,0,187.81,0.00,0.00,0.00,No,0,15,Prof-specialty,Canada,Private
877898078,NULL,Masters,Married-civ-spouse,White,Wife,16,23.20,0,0,16,0,0.00,0.00,23.20,0.00,No,0,6,Prof-specialty,United-States,Self-emp-inc
879525074,NULL,Bachelors,Never-married,White,Not-in-family,234,730.29,42,0,104,88,150.20,0.00,346.46,233.63,No,10,57,Exec-managerial,United-States,Private
879525440,NULL,Some-college,Never-married,White,Unmarried,31,42.51,0,0,0,31,0.00,0.00,0.00,42.51,No,0,7,Craft-repair,United-States,Private
880905735,NULL,Assoc-acdm,Never-married,White,Own-child,299,555.95,0,299,0,0,0.00,555.95,0.00,0.00,No,0,6,Exec-managerial,United-States,Private
881152647,Wholesaler,Masters,Divorced,White,Unmarried,134,439.91,33,0,48,53,93.20,0.00,183.34,163.37,No,9,48,Adm-clerical,United-States,Local-gov
881226596,NULL,HS-grad,Divorced,White,Not-in-family,136,358.38,0,136,0,0,0.00,358.38,0.00,0.00,No,0,38,Adm-clerical,United-States,State-gov
883544710,NULL,HS-grad,Married-civ-spouse,White,Husband,3,6.85,0,0,0,3,0.00,0.00,0.00,6.85,No,0,4,Machine-op-inspct,United-States,Private
883938180,NULL,HS-grad,Never-married,White,Not-in-family,9,45.75,0,0,0,9,0.00,0.00,0.00,45.75,No,0,3,Handlers-cleaners,United-States,Private
884355125,NULL,Masters,Married-spouse-absent,White,Not-in-family,77,127.63,-3,37,43,0,-21.55,50.58,98.60,0.00,No,7,31,Exec-managerial,United-States,Private
884620141,Wholesaler,Some-college,Married-civ-spouse,White,Husband,622,1384.27,59,139,179,245,110.39,319.02,402.80,552.06,No,9,197,Protective-serv,United-States,Local-gov
887092074,Wholesaler,7th-8th,Married-civ-spouse,White,Wife,61,181.26,0,0,0,61,0.00,0.00,0.00,181.26,No,0,19,Other-service,United-States,Private
888379754,NULL,HS-grad,Married-civ-spouse,White,Husband,183,443.43,102,0,22,59,120.90,0.00,130.95,191.58,No,9,44,Craft-repair,United-States,Private
888603332,Wholesaler,HS-grad,Married-civ-spouse,Other,Husband,944,1386.69,0,141,527,276,0.00,189.35,877.32,320.02,No,6,28,Handlers-cleaners,United-States,Private
888925426,NULL,HS-grad,Married-civ-spouse,White,Husband,37,131.13,0,0,0,37,0.00,0.00,0.00,131.13,No,0,14,Transport-moving,United-States,State-gov
888987375,NULL,Assoc-voc,Never-married,White,Not-in-family,557,2556.28,52,122,184,199,326.94,575.32,708.00,946.02,No,9,179,Protective-serv,United-States,Local-gov
889304920,NULL,7th-8th,Married-civ-spouse,White,Husband,102,418.71,0,51,18,33,0.00,265.75,99.77,53.19,No,6,31,Farming-fishing,United-States,Private
890408447,NULL,10th,Never-married,White,Unmarried,71,125.35,0,71,0,0,0.00,125.35,0.00,0.00,No,0,12,Adm-clerical,United-States,Private
890826326,NULL,Bachelors,Divorced,White,Unmarried,581,1269.25,0,418,61,102,0.00,817.82,151.37,300.06,No,7,207,Prof-specialty,United-States,Private
891303018,Wholesaler,Some-college,Never-married,Black,Own-child,4910,5481.26,300,0,0,4610,495.00,0.00,0.00,4986.26,No,8,83,Sales,United-States,Private
891371782,NULL,HS-grad,Never-married,Black,Unmarried,70,209.40,0,0,0,70,0.00,0.00,0.00,209.40,No,0,23,Adm-clerical,United-States,Private
891638418,NULL,Masters,Divorced,White,Unmarried,191,79.79,148,0,43,0,53.52,0.00,26.27,0.00,No,6,8,Exec-managerial,United-States,Private
893503329,Personal,Bachelors,Married-civ-spouse,White,Husband,77,274.85,0,0,0,77,0.00,0.00,0.00,274.85,No,0,20,Sales,United-States,Self-emp-inc
893675128,NULL,HS-grad,Married-civ-spouse,White,Husband,158,441.65,0,81,38,39,0.00,288.80,77.32,75.53,No,8,39,Transport-moving,United-States,Private
894482104,NULL,HS-grad,Never-married,White,Own-child,68,163.55,0,0,68,0,0.00,0.00,163.55,0.00,No,0,36,Adm-clerical,United-States,Private
896086863,NULL,Some-college,Never-married,White,Not-in-family,116,184.76,0,0,0,116,0.00,0.00,0.00,184.76,No,0,66,Handlers-cleaners,United-States,Private
897558814,NULL,Some-college,Widowed,White,Own-child,50,144.10,0,0,50,0,0.00,0.00,144.10,0.00,No,0,28,Prof-specialty,United-States,Private
897815075,NULL,HS-grad,Never-married,White,Own-child,1022,676.20,0,0,1010,12,0.00,0.00,656.40,19.80,No,5,12,Adm-clerical,United-States,Private
898010204,NULL,Some-college,Never-married,White,Own-child,224,175.82,0,224,0,0,0.00,175.82,0.00,0.00,No,0,4,Craft-repair,United-States,Private
899195506,NULL,HS-grad,Married-civ-spouse,White,Husband,65,139.95,65,0,0,0,139.95,0.00,0.00,0.00,No,0,26,Protective-serv,United-States,Local-gov
899763941,NULL,Bachelors,Never-married,Asian-Pac-Islander,Unmarried,5479,11523.05,1948,2402,681,448,3734.05,4846.13,1777.25,1165.62,No,11,1262,Tech-support,Philippines,Private
899825814,Wholesaler,Masters,Never-married,White,Own-child,121,353.53,0,0,0,121,0.00,0.00,0.00,353.53,No,0,39,Prof-specialty,United-States,Private
900396775,NULL,Masters,Never-married,White,Not-in-family,76,263.49,0,0,0,76,0.00,0.00,0.00,263.49,No,0,27,Prof-specialty,United-States,Self-emp-not-inc
901052012,NULL,Bachelors,Never-married,White,Not-in-family,566,1331.89,0,205,361,0,0.00,570.66,761.23,0.00,No,4,136,Adm-clerical,United-States,Private
901301990,Personal,HS-grad,Never-married,White,Own-child,12,59.40,0,0,2,10,0.00,0.00,9.90,49.50,No,2,4,Sales,United-States,Private
901454913,NULL,HS-grad,Divorced,White,Unmarried,384,326.40,0,384,0,0,0.00,326.40,0.00,0.00,No,0,1,Other-service,Columbia,Private
902165400,NULL,HS-grad,Never-married,Black,Own-child,142,360.95,0,73,0,69,0.00,235.23,0.00,125.72,No,5,63,Sales,United-States,Private
902803568,NULL,HS-grad,Divorced,Asian-Pac-Islander,Own-child,157,375.22,157,0,0,0,375.22,0.00,0.00,0.00,No,0,34,Adm-clerical,United-States,Private
904997183,Wholesaler,11th,Married-civ-spouse,White,Husband,247,215.20,10,0,0,237,31.77,0.00,0.00,183.43,No,7,26,Craft-repair,United-States,Private
905242199,NULL,Some-college,Never-married,White,Own-child,206,812.75,135,-1,72,0,516.62,-4.95,301.08,0.00,No,6,67,Other-service,United-States,Private
905603834,NULL,Bachelors,Married-civ-spouse,White,Husband,644,2893.86,309,361,96,-122,840.19,1888.70,304.71,-139.74,No,11,262,Exec-managerial,United-States,Private
