customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
901301990,Personal,HS-grad,Never-married,59.40,No,Sales,United-States,Private
901454913,NULL,HS-grad,Divorced,326.40,No,Other-service,Columbia,Private
902165400,NULL,HS-grad,Never-married,360.95,No,Sales,United-States,Private
902803568,NULL,HS-grad,Divorced,375.22,No,Adm-clerical,United-States,Private
904997183,Wholesaler,11th,Married-civ-spouse,215.20,No,Craft-repair,United-States,Private
905242199,NULL,Some-college,Never-married,812.75,No,Other-service,United-States,Private
905603834,NULL,Bachelors,Married-civ-spouse,2893.86,No,Exec-managerial,United-States,Private
908630050,NULL,Bachelors,Married-civ-spouse,448.28,No,Adm-clerical,United-States,Private
909437690,NULL,11th,Divorced,532.60,No,Transport-moving,United-States,Private
910760448,NULL,Some-college,Never-married,224.92,No,Other-service,United-States,Private
913102624,NULL,HS-grad,Never-married,407.04,No,Tech-support,United-States,Private
915317924,NULL,Assoc-acdm,Never-married,165.65,No,Adm-clerical,United-States,Private
915425537,NULL,HS-grad,Married-civ-spouse,63.81,No,Sales,United-States,Self-emp-inc
917900451,NULL,11th,Married-civ-spouse,1034.39,No,Transport-moving,United-States,Private
919708428,NULL,Some-college,Married-civ-spouse,110.94,No,Exec-managerial,United-States,Self-emp-inc
920737016,Wholesaler,HS-grad,Never-married,1849.20,No,Exec-managerial,United-States,Private
923595957,NULL,Some-college,Married-civ-spouse,15.88,No,Exec-managerial,United-States,Private
923609765,NULL,Some-college,Never-married,646.06,No,Other-service,United-States,Local-gov
923763005,NULL,HS-grad,Married-civ-spouse,267.84,No,Transport-moving,United-States,Private
924663997,NULL,HS-grad,Never-married,1269.27,No,Other-service,United-States,Private
924903457,Wholesaler,Some-college,Divorced,91.78,No,Adm-clerical,United-States,Private
925003422,NULL,10th,Married-civ-spouse,98.26,No,Machine-op-inspct,United-States,Private
925142038,NULL,HS-grad,Divorced,563.73,No,Sales,United-States,Private
925361059,Wholesaler,Some-college,Married-civ-spouse,891.84,No,Adm-clerical,United-States,Private
925443212,NULL,HS-grad,Divorced,413.25,No,Craft-repair,United-States,Private
925495951,NULL,Assoc-acdm,Married-civ-spouse,402.00,No,Tech-support,United-States,Local-gov
926090031,NULL,Some-college,Married-civ-spouse,189.03,No,Transport-moving,United-States,Private
926335686,Wholesaler,10th,Divorced,249.80,No,Handlers-cleaners,United-States,Private
926671669,NULL,HS-grad,Married-civ-spouse,396.19,No,Adm-clerical,United-States,Federal-gov
927395796,Wholesaler,12th,Never-married,566.59,No,Exec-managerial,United-States,State-gov
928739309,NULL,HS-grad,Separated,2991.10,No,Adm-clerical,United-States,Private
929293144,NULL,Masters,Married-civ-spouse,30.66,No,Exec-managerial,United-States,Local-gov
931086270,NULL,9th,Married-civ-spouse,148.20,No,Machine-op-inspct,China,Private
931950074,NULL,HS-grad,Married-civ-spouse,4254.27,No,Protective-serv,United-States,Private
934048372,Wholesaler,7th-8th,Never-married,1508.85,No,Farming-fishing,United-States,Private
936174055,NULL,9th,Married-civ-spouse,222.72,No,Sales,United-States,Private
937672892,Wholesaler,Assoc-acdm,Never-married,98.08,No,Adm-clerical,United-States,Private
940014775,NULL,Bachelors,Married-civ-spouse,159.36,No,Exec-managerial,United-States,Private
940394716,NULL,Bachelors,Married-civ-spouse,75.85,No,Exec-managerial,United-States,Private
940700033,NULL,HS-grad,Married-civ-spouse,405.86,No,Other-service,United-States,Self-emp-not-inc
941300526,Wholesaler,9th,Married-civ-spouse,337.70,No,Machine-op-inspct,Mexico,Private
943091438,Wholesaler,Some-college,Divorced,-33.35,return,Protective-serv,United-States,Federal-gov
943663899,NULL,Bachelors,Married-civ-spouse,940.03,No,Prof-specialty,United-States,Private
944351915,NULL,Bachelors,Never-married,134033.05,No,Sales,United-States,Private
944798161,NULL,Some-college,Divorced,151.83,No,Other-service,United-States,Private
945847823,NULL,HS-grad,Divorced,806.28,No,Other-service,United-States,Private
946050941,NULL,Some-college,Married-civ-spouse,225.65,No,Craft-repair,United-States,Private
946720088,NULL,HS-grad,Married-civ-spouse,52.30,No,Craft-repair,United-States,Private
947192914,NULL,Prof-school,Never-married,509.60,No,Prof-specialty,United-States,Self-emp-not-inc
948054678,NULL,10th,Never-married,-1591.20,return,Machine-op-inspct,United-States,Self-emp-not-inc
952524441,NULL,Bachelors,Never-married,1986.04,No,Exec-managerial,United-States,Private
953547268,NULL,Some-college,Married-civ-spouse,173.67,No,Handlers-cleaners,United-States,Private
953719440,NULL,Bachelors,Married-civ-spouse,50.51,No,Tech-support,United-States,Private
954411850,NULL,Some-college,Married-civ-spouse,970.63,No,Handlers-cleaners,United-States,Private
954929994,NULL,Assoc-voc,Married-civ-spouse,152.78,No,Adm-clerical,United-States,Private
955920279,Wholesaler,Doctorate,Never-married,89.47,No,Prof-specialty,United-States,Self-emp-not-inc
957739408,NULL,Masters,Separated,378.09,No,Sales,United-States,Private
960207356,NULL,Some-college,Married-civ-spouse,542.74,No,Machine-op-inspct,United-States,Private
960220751,Wholesaler,Bachelors,Never-married,321.33,No,Sales,United-States,Private
960692846,NULL,HS-grad,Married-civ-spouse,6.62,No,Machine-op-inspct,United-States,Private
962429035,NULL,Assoc-voc,Never-married,1975.13,No,Other-service,United-States,Private
962435380,Wholesaler,Bachelors,Married-civ-spouse,1474.07,No,Exec-managerial,United-States,Private
962461087,NULL,Assoc-acdm,Married-civ-spouse,289.39,No,Tech-support,United-States,Local-gov
962482426,NULL,Prof-school,Divorced,901.30,No,Prof-specialty,United-States,State-gov
962666114,Personal,Assoc-acdm,Married-civ-spouse,91.85,No,Adm-clerical,United-States,Self-emp-not-inc
964431105,NULL,11th,Married-civ-spouse,143.65,No,Farming-fishing,United-States,State-gov
966136060,NULL,Some-college,Divorced,346.15,No,Adm-clerical,United-States,Private
966316426,Personal,HS-grad,Separated,122.01,No,Other-service,United-States,Private
967855161,NULL,Some-college,Never-married,706.12,No,Tech-support,United-States,State-gov
967886536,NULL,HS-grad,Married-civ-spouse,397.00,No,Adm-clerical,United-States,State-gov
970781494,NULL,HS-grad,Never-married,359.44,No,Other-service,United-States,Private
971046179,NULL,HS-grad,Married-civ-spouse,102.40,No,Transport-moving,United-States,Self-emp-not-inc
971492486,NULL,Bachelors,Married-civ-spouse,359.82,No,Farming-fishing,United-States,Self-emp-not-inc
972208004,NULL,HS-grad,Married-civ-spouse,83.90,No,Machine-op-inspct,United-States,Self-emp-inc
974854943,NULL,Some-college,Divorced,129.21,No,Exec-managerial,United-States,Private
975188263,NULL,HS-grad,Never-married,813.39,No,Handlers-cleaners,United-States,Private
975380988,Personal,HS-grad,Married-civ-spouse,88.00,No,Transport-moving,United-States,Private
977069256,NULL,HS-grad,Married-civ-spouse,353.73,No,Machine-op-inspct,United-States,Private
978143221,Wholesaler,Some-college,Married-civ-spouse,561.17,No,Adm-clerical,United-States,Local-gov
979212380,NULL,Bachelors,Married-civ-spouse,2369.03,No,Exec-managerial,United-States,State-gov
979547107,NULL,HS-grad,Married-civ-spouse,183.12,No,Farming-fishing,United-States,Private
980429902,NULL,HS-grad,Married-civ-spouse,901.32,No,Adm-clerical,United-States,Private
980676760,NULL,HS-grad,Separated,-94.00,return,Priv-house-serv,United-States,Private
984748119,NULL,HS-grad,Married-civ-spouse,482.26,No,Handlers-cleaners,United-States,Private
987176198,NULL,Some-college,Never-married,292.79,No,Sales,United-States,Private
987586937,NULL,Some-college,Separated,678.35,No,Sales,United-States,Private
987637141,NULL,Some-college,Married-civ-spouse,230.34,No,Craft-repair,United-States,Self-emp-not-inc
987990950,NULL,Some-college,Married-civ-spouse,1120.52,No,Exec-managerial,United-States,Private
988225322,NULL,Bachelors,Married-civ-spouse,654.84,No,Prof-specialty,United-States,Private
989339434,NULL,9th,Divorced,172.12,No,Prof-specialty,United-States,Private
990552262,NULL,HS-grad,Married-civ-spouse,343.00,No,Machine-op-inspct,Germany,Private
990976233,Wholesaler,7th-8th,Married-civ-spouse,172.89,No,Machine-op-inspct,United-States,Private
993605764,NULL,HS-grad,Married-civ-spouse,1027.04,No,Transport-moving,United-States,Private
994042595,NULL,5th-6th,Never-married,184.75,No,Other-service,United-States,Private
995281611,NULL,Doctorate,Divorced,215.32,No,Prof-specialty,France,State-gov
995819464,Wholesaler,Some-college,Married-civ-spouse,714.50,No,Other-service,United-States,Private
996079725,NULL,Masters,Divorced,1172.89,No,Prof-specialty,United-States,Private
996271073,Wholesaler,11th,Married-civ-spouse,1382.38,No,Craft-repair,United-States,Private
997265959,NULL,Some-college,Divorced,510.12,No,Adm-clerical,United-States,Federal-gov
999040216,NULL,Bachelors,Married-civ-spouse,358.50,No,Prof-specialty,United-States,Private
999775812,NULL,Assoc-voc,Divorced,507.61,No,Adm-clerical,United-States,Private
1001564134,NULL,HS-grad,Divorced,248.97,No,Other-service,United-States,Private
1001821714,NULL,HS-grad,Married-civ-spouse,146.15,No,Exec-managerial,United-States,Self-emp-not-inc
1008098678,NULL,Some-college,Never-married,1289.88,No,Protective-serv,United-States,State-gov
1008728250,NULL,HS-grad,Married-civ-spouse,276.63,No,Exec-managerial,United-States,Private
1009502737,NULL,Assoc-voc,Married-civ-spouse,180.38,No,Machine-op-inspct,United-States,Private
1010233625,NULL,11th,Never-married,534.68,No,Handlers-cleaners,United-States,Private
1010296013,NULL,HS-grad,Married-civ-spouse,229.01,No,Exec-managerial,United-States,Private
1011118240,NULL,Bachelors,Married-civ-spouse,218.85,No,Adm-clerical,United-States,Federal-gov
1012302603,NULL,HS-grad,Married-civ-spouse,41.20,No,Transport-moving,United-States,Private
1013804418,NULL,12th,Never-married,264.86,No,Handlers-cleaners,United-States,Private
1014333246,NULL,Bachelors,Never-married,59.32,No,Exec-managerial,United-States,Private
1014344220,NULL,Some-college,Married-civ-spouse,1250.78,No,Exec-managerial,United-States,Private
1014567055,NULL,10th,Never-married,752.38,No,Machine-op-inspct,Dominican-Republic,Private
1015303434,NULL,HS-grad,Never-married,332.69,No,Craft-repair,United-States,Private
1016235946,NULL,HS-grad,Married-civ-spouse,172.45,No,Machine-op-inspct,United-States,Private
1017690871,Wholesaler,Assoc-voc,Married-civ-spouse,1100.96,No,Machine-op-inspct,United-States,Private
1020064257,NULL,Some-college,Never-married,139.05,No,Prof-specialty,United-States,Private
1020347366,NULL,Some-college,Never-married,724.51,No,Sales,United-States,Private
1021467699,NULL,Some-college,Never-married,65.23,No,Adm-clerical,United-States,Private
1023494796,NULL,7th-8th,Married-spouse-absent,29673.45,No,Prof-specialty,Puerto-Rico,Private
1023602214,NULL,Some-college,Married-civ-spouse,867.04,No,Farming-fishing,United-States,Self-emp-not-inc
1025247129,NULL,HS-grad,Married-civ-spouse,5.75,No,Sales,United-States,Private
1026220917,NULL,11th,Never-married,2415.11,No,Sales,United-States,Private
1026555153,NULL,Some-college,Married-civ-spouse,1595.17,No,Craft-repair,United-States,Private
1027217844,NULL,7th-8th,Married-civ-spouse,143.19,No,Transport-moving,United-States,Private
1031891286,Personal,Some-college,Never-married,-495.05,return,Adm-clerical,United-States,Private
1032043968,NULL,HS-grad,Divorced,198.68,No,Other-service,United-States,Federal-gov
1033770346,NULL,Assoc-voc,Never-married,759.08,No,Other-service,United-States,Private
1035490248,Wholesaler,Some-college,Divorced,371.70,No,Craft-repair,United-States,Private
1036830823,Wholesaler,11th,Married-civ-spouse,16.50,No,Craft-repair,United-States,Private
1039081845,NULL,Some-college,Never-married,248.92,No,Adm-clerical,United-States,Private
1039790561,NULL,HS-grad,Married-civ-spouse,21.75,No,Craft-repair,United-States,Private
1041387314,Wholesaler,HS-grad,Married-civ-spouse,744.83,No,Craft-repair,United-States,Private
1041513941,NULL,Some-college,Never-married,464.16,No,Sales,United-States,Private
1041837756,NULL,HS-grad,Married-civ-spouse,774.96,No,Exec-managerial,United-States,Private
1043003009,Wholesaler,HS-grad,Divorced,402.39,No,Farming-fishing,United-States,Private
1045001689,NULL,Bachelors,Married-civ-spouse,148.66,No,Adm-clerical,United-States,Private
1046061291,Wholesaler,HS-grad,Never-married,1125.66,No,Adm-clerical,United-States,Private
1046824375,NULL,Bachelors,Married-civ-spouse,89.83,No,Sales,United-States,Private
1047421160,NULL,HS-grad,Married-civ-spouse,251.31,No,Transport-moving,United-States,Private
1048342502,NULL,Some-college,Married-civ-spouse,-134.80,return,Handlers-cleaners,United-States,Private
1048416350,Personal,Some-college,Never-married,33.75,No,Other-service,United-States,Private
1049284096,NULL,Some-college,Never-married,-77.84,return,Craft-repair,United-States,Self-emp-not-inc
1049867279,NULL,Prof-school,Married-civ-spouse,192.85,No,Prof-specialty,United-States,Private
1052998139,NULL,Some-college,Never-married,814.50,No,Other-service,United-States,Private
1053237927,Wholesaler,12th,Never-married,221.37,No,Other-service,United-States,Private
1055860605,NULL,Some-college,Never-married,593.71,No,Other-service,United-States,Private
1055940491,Wholesaler,HS-grad,Never-married,1359.26,No,Craft-repair,United-States,Private
1056182934,NULL,Masters,Married-civ-spouse,192.74,No,Prof-specialty,United-States,Local-gov
1057122632,NULL,Some-college,Married-civ-spouse,137.05,No,Protective-serv,United-States,Federal-gov
1058175183,Personal,HS-grad,Widowed,814.16,No,Sales,United-States,Private
1060778620,NULL,Some-college,Never-married,60.43,No,Sales,United-States,Private
1060891719,Personal,HS-grad,Married-civ-spouse,2.35,No,Craft-repair,United-States,Self-emp-not-inc
1061726646,NULL,5th-6th,Married-civ-spouse,803.19,No,Other-service,El-Salvador,Private
1061781290,NULL,Bachelors,Divorced,4644.83,No,Craft-repair,United-States,Self-emp-not-inc
1063225846,NULL,Assoc-acdm,Married-civ-spouse,73.80,No,Craft-repair,Ireland,Private
1063412341,NULL,Assoc-acdm,Divorced,294.34,No,Exec-managerial,United-States,Private
1063617116,NULL,Assoc-voc,Never-married,1284.44,No,Tech-support,United-States,Private
1067941275,NULL,Bachelors,Married-civ-spouse,329.95,No,Exec-managerial,United-States,Self-emp-not-inc
1068612762,NULL,5th-6th,Married-civ-spouse,1287.63,No,Sales,Mexico,Private
1071406856,NULL,Some-college,Never-married,639.02,No,Adm-clerical,United-States,Private
1071617502,NULL,HS-grad,Never-married,162.72,No,Sales,United-States,Private
1071886516,NULL,Bachelors,Never-married,402.88,No,Other-service,United-States,Local-gov
1072010564,NULL,HS-grad,Married-civ-spouse,53.95,No,Craft-repair,United-States,Self-emp-not-inc
1072289767,NULL,Some-college,Never-married,371.36,No,Other-service,United-States,Private
1072743348,NULL,HS-grad,Married-civ-spouse,3045.08,No,Sales,United-States,Private
1074395588,NULL,HS-grad,Married-civ-spouse,305.13,No,Craft-repair,Mexico,Self-emp-not-inc
1075557172,Personal,Some-college,Never-married,86.62,No,Craft-repair,United-States,Private
1075815974,NULL,HS-grad,Never-married,8.85,No,Adm-clerical,United-States,Private
1077455553,Wholesaler,HS-grad,Married-civ-spouse,1356.57,No,Craft-repair,United-States,Private
1078033934,NULL,Masters,Married-civ-spouse,93.12,No,Exec-managerial,United-States,Private
1078074670,NULL,Some-college,Married-civ-spouse,117.50,No,Exec-managerial,United-States,Private
1078295818,NULL,Some-college,Widowed,15.00,No,Prof-specialty,United-States,State-gov
1079629570,NULL,HS-grad,Never-married,2952.01,No,Adm-clerical,United-States,Private
1080452725,Wholesaler,Some-college,Married-civ-spouse,229.37,No,Sales,United-States,Private
1080798592,NULL,Some-college,Divorced,424.84,No,Adm-clerical,United-States,Private
1080971346,NULL,Assoc-acdm,Never-married,258.12,No,Sales,United-States,Private
1081855534,NULL,Some-college,Divorced,145.60,No,Craft-repair,Puerto-Rico,Self-emp-not-inc
1082165401,Wholesaler,HS-grad,Divorced,729.31,No,Protective-serv,United-States,Local-gov
1083465684,NULL,Some-college,Never-married,27.35,No,Adm-clerical,United-States,Private
1084369533,NULL,Prof-school,Married-civ-spouse,2211.00,No,Prof-specialty,India,Federal-gov
1089878290,NULL,Masters,Married-civ-spouse,1413.58,No,Exec-managerial,United-States,Federal-gov
1090784860,NULL,HS-grad,Divorced,581.90,No,Exec-managerial,United-States,Private
1091085495,Wholesaler,Bachelors,Never-married,1138.00,No,Prof-specialty,United-States,State-gov
1092272234,NULL,Bachelors,Married-civ-spouse,144.80,No,Exec-managerial,United-States,State-gov
1094616111,NULL,1st-4th,Married-spouse-absent,675.87,No,Farming-fishing,Mexico,Private
